date,device_category,source,medium,source_medium,channel_group,user_type,sessions,users,purchasers,purchase_sessions,orders,revenue,session_cvr,user_cvr,aov,revenue_per_session
2020-11-15,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,New,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,mobile,<Other>,<Other>,<Other> / <Other>,Other,New,142,140,1,1,1,42.0,0.007042253521126761,0.007142857142857143,42.0,0.29577464788732394
2020-11-15,mobile,<Other>,<Other>,<Other> / <Other>,Other,Returning,9,9,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,mobile,google,cpc,google / cpc,Paid Search,New,38,38,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,mobile,google,cpc,google / cpc,Paid Search,Returning,4,4,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,mobile,<Other>,referral,<Other> / referral,Referral,New,58,57,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,mobile,<Other>,referral,<Other> / referral,Referral,Returning,20,19,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,49,48,1,1,1,30.0,0.02040816326530612,0.020833333333333332,30.0,0.6122448979591837
2020-11-15,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,22,20,1,1,1,52.0,0.045454545454545456,0.05,52.0,2.3636363636363638
2020-11-15,tablet,(direct),(none),(direct) / (none),Direct,New,12,12,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,tablet,(direct),(none),(direct) / (none),Direct,Returning,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,tablet,google,organic,google / organic,Organic Search,New,14,12,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,3,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,tablet,<Other>,<Other>,<Other> / <Other>,Other,New,7,6,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,tablet,<Other>,<Other>,<Other> / <Other>,Other,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,tablet,<Other>,referral,<Other> / referral,Referral,New,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-15,tablet,<Other>,referral,<Other> / referral,Referral,Returning,1,1,1,1,1,174.0,1.0,1.0,174.0,174.0
2020-11-15,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,4,4,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,desktop,(direct),(none),(direct) / (none),Direct,New,359,354,8,8,8,466.0,0.022284122562674095,0.022598870056497175,58.25,1.298050139275766
2020-11-16,desktop,(direct),(none),(direct) / (none),Direct,Returning,75,73,5,5,5,370.0,0.06666666666666667,0.0684931506849315,74.0,4.933333333333334
2020-11-16,desktop,<Other>,organic,<Other> / organic,Organic Search,New,43,43,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,desktop,<Other>,organic,<Other> / organic,Organic Search,Returning,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,desktop,google,organic,google / organic,Organic Search,New,550,532,6,6,6,276.0,0.01090909090909091,0.011278195488721804,46.0,0.5018181818181818
2020-11-16,desktop,google,organic,google / organic,Organic Search,Returning,74,68,2,2,2,83.0,0.02702702702702703,0.029411764705882353,41.5,1.1216216216216217
2020-11-16,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,67,65,3,3,3,223.0,0.04477611940298507,0.046153846153846156,74.33333333333333,3.328358208955224
2020-11-16,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,108,100,2,2,2,180.0,0.018518518518518517,0.02,90.0,1.6666666666666667
2020-11-16,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,desktop,<Other>,<Other>,<Other> / <Other>,Other,New,281,278,4,4,4,537.0,0.014234875444839857,0.014388489208633094,134.25,1.9110320284697508
2020-11-16,desktop,<Other>,<Other>,<Other> / <Other>,Other,Returning,19,19,1,1,1,58.0,0.05263157894736842,0.05263157894736842,58.0,3.0526315789473686
2020-11-16,desktop,google,cpc,google / cpc,Paid Search,New,71,71,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,desktop,google,cpc,google / cpc,Paid Search,Returning,4,4,2,2,2,54.0,0.5,0.5,27.0,13.5
2020-11-16,desktop,<Other>,referral,<Other> / referral,Referral,New,152,151,1,1,1,6.0,0.006578947368421052,0.006622516556291391,6.0,0.039473684210526314
2020-11-16,desktop,<Other>,referral,<Other> / referral,Referral,Returning,42,41,1,1,1,63.0,0.023809523809523808,0.024390243902439025,63.0,1.5
2020-11-16,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,138,132,1,1,1,46.0,0.007246376811594203,0.007575757575757576,46.0,0.3333333333333333
2020-11-16,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,60,58,1,1,1,26.0,0.016666666666666666,0.017241379310344827,26.0,0.43333333333333335
2020-11-16,mobile,(direct),(none),(direct) / (none),Direct,New,276,270,4,4,4,198.0,0.014492753623188406,0.014814814814814815,49.5,0.717391304347826
2020-11-16,mobile,(direct),(none),(direct) / (none),Direct,Returning,71,68,2,2,2,306.0,0.028169014084507043,0.029411764705882353,153.0,4.309859154929577
2020-11-16,mobile,<Other>,organic,<Other> / organic,Organic Search,New,33,33,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,mobile,<Other>,organic,<Other> / organic,Organic Search,Returning,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,mobile,google,organic,google / organic,Organic Search,New,340,334,6,6,6,632.0,0.01764705882352941,0.017964071856287425,105.33333333333333,1.8588235294117648
2020-11-16,mobile,google,organic,google / organic,Organic Search,Returning,65,62,6,6,6,571.0,0.09230769230769231,0.0967741935483871,95.16666666666667,8.784615384615385
2020-11-16,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,43,43,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,61,56,1,1,1,15.0,0.01639344262295082,0.017857142857142856,15.0,0.2459016393442623
2020-11-16,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,New,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,Returning,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,mobile,<Other>,<Other>,<Other> / <Other>,Other,New,193,193,1,1,1,25.0,0.0051813471502590676,0.0051813471502590676,25.0,0.12953367875647667
2020-11-16,mobile,<Other>,<Other>,<Other> / <Other>,Other,Returning,20,20,2,2,2,195.0,0.1,0.1,97.5,9.75
2020-11-16,mobile,google,cpc,google / cpc,Paid Search,New,53,53,1,1,1,38.0,0.018867924528301886,0.018867924528301886,38.0,0.7169811320754716
2020-11-16,mobile,google,cpc,google / cpc,Paid Search,Returning,6,6,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,mobile,<Other>,referral,<Other> / referral,Referral,New,91,91,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,mobile,<Other>,referral,<Other> / referral,Referral,Returning,35,34,1,1,1,48.0,0.02857142857142857,0.029411764705882353,48.0,1.3714285714285714
2020-11-16,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,88,85,4,4,4,446.0,0.045454545454545456,0.047058823529411764,111.5,5.068181818181818
2020-11-16,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,37,36,1,1,1,88.0,0.02702702702702703,0.027777777777777776,88.0,2.3783783783783785
2020-11-16,tablet,(direct),(none),(direct) / (none),Direct,New,15,14,1,1,1,34.0,0.06666666666666667,0.07142857142857142,34.0,2.2666666666666666
2020-11-16,tablet,(direct),(none),(direct) / (none),Direct,Returning,3,3,1,1,1,40.0,0.3333333333333333,0.3333333333333333,40.0,13.333333333333334
2020-11-16,tablet,<Other>,organic,<Other> / organic,Organic Search,New,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,google,organic,google / organic,Organic Search,New,17,17,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,google,organic,google / organic,Organic Search,Returning,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,<Other>,(data deleted),<Other> / (data deleted),Other,New,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,<Other>,<Other>,<Other> / <Other>,Other,New,8,8,1,1,1,22.0,0.125,0.125,22.0,2.75
2020-11-16,tablet,<Other>,<Other>,<Other> / <Other>,Other,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,google,cpc,google / cpc,Paid Search,New,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,google,cpc,google / cpc,Paid Search,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,<Other>,referral,<Other> / referral,Referral,New,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,<Other>,referral,<Other> / referral,Referral,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,8,8,0,0,0,0.0,0.0,0.0,,0.0
2020-11-16,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,2,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,desktop,(direct),(none),(direct) / (none),Direct,New,422,415,12,12,13,1025.0,0.02843601895734597,0.02891566265060241,78.84615384615384,2.428909952606635
2020-11-17,desktop,(direct),(none),(direct) / (none),Direct,Returning,93,88,1,1,1,305.0,0.010752688172043012,0.011363636363636364,305.0,3.2795698924731185
2020-11-17,desktop,<Other>,organic,<Other> / organic,Organic Search,New,58,58,1,1,1,154.0,0.017241379310344827,0.017241379310344827,154.0,2.6551724137931036
2020-11-17,desktop,<Other>,organic,<Other> / organic,Organic Search,Returning,8,8,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,desktop,google,organic,google / organic,Organic Search,New,613,600,6,6,9,438.0,0.009787928221859706,0.01,48.666666666666664,0.7145187601957586
2020-11-17,desktop,google,organic,google / organic,Organic Search,Returning,90,86,2,2,2,126.0,0.022222222222222223,0.023255813953488372,63.0,1.4
2020-11-17,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,94,91,3,3,3,127.0,0.031914893617021274,0.03296703296703297,42.333333333333336,1.351063829787234
2020-11-17,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,107,100,6,6,6,424.0,0.056074766355140186,0.06,70.66666666666667,3.9626168224299065
2020-11-17,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,New,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,desktop,<Other>,<Other>,<Other> / <Other>,Other,New,276,274,3,3,3,153.0,0.010869565217391304,0.010948905109489052,51.0,0.5543478260869565
2020-11-17,desktop,<Other>,<Other>,<Other> / <Other>,Other,Returning,37,37,1,1,3,145.0,0.02702702702702703,0.02702702702702703,48.333333333333336,3.918918918918919
2020-11-17,desktop,google,cpc,google / cpc,Paid Search,New,79,78,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,desktop,google,cpc,google / cpc,Paid Search,Returning,6,6,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,desktop,<Other>,referral,<Other> / referral,Referral,New,164,163,2,2,2,109.0,0.012195121951219513,0.012269938650306749,54.5,0.6646341463414634
2020-11-17,desktop,<Other>,referral,<Other> / referral,Referral,Returning,51,50,4,4,4,183.0,0.0784313725490196,0.08,45.75,3.588235294117647
2020-11-17,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,138,135,5,5,5,183.0,0.036231884057971016,0.037037037037037035,36.6,1.326086956521739
2020-11-17,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,68,64,4,4,4,455.0,0.058823529411764705,0.0625,113.75,6.6911764705882355
2020-11-17,mobile,(direct),(none),(direct) / (none),Direct,New,323,311,4,4,4,363.0,0.01238390092879257,0.012861736334405145,90.75,1.1238390092879258
2020-11-17,mobile,(direct),(none),(direct) / (none),Direct,Returning,72,68,3,3,5,339.0,0.041666666666666664,0.04411764705882353,67.8,4.708333333333333
2020-11-17,mobile,<Other>,organic,<Other> / organic,Organic Search,New,34,34,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,mobile,<Other>,organic,<Other> / organic,Organic Search,Returning,5,5,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,mobile,google,organic,google / organic,Organic Search,New,407,389,5,5,10,406.0,0.012285012285012284,0.012853470437017995,40.6,0.9975429975429976
2020-11-17,mobile,google,organic,google / organic,Organic Search,Returning,85,80,6,6,6,372.0,0.07058823529411765,0.075,62.0,4.376470588235295
2020-11-17,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,71,66,3,3,3,103.0,0.04225352112676056,0.045454545454545456,34.333333333333336,1.4507042253521127
2020-11-17,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,79,74,4,4,4,216.0,0.05063291139240506,0.05405405405405406,54.0,2.7341772151898733
2020-11-17,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,New,2,2,1,1,1,22.0,0.5,0.5,22.0,11.0
2020-11-17,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,mobile,<Other>,<Other>,<Other> / <Other>,Other,New,199,198,6,6,6,490.0,0.03015075376884422,0.030303030303030304,81.66666666666667,2.4623115577889445
2020-11-17,mobile,<Other>,<Other>,<Other> / <Other>,Other,Returning,21,20,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,mobile,google,cpc,google / cpc,Paid Search,New,49,49,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,mobile,google,cpc,google / cpc,Paid Search,Returning,4,4,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,mobile,<Other>,referral,<Other> / referral,Referral,New,136,135,1,1,1,27.0,0.007352941176470588,0.007407407407407408,27.0,0.19852941176470587
2020-11-17,mobile,<Other>,referral,<Other> / referral,Referral,Returning,43,43,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,101,98,2,2,2,62.0,0.019801980198019802,0.02040816326530612,31.0,0.6138613861386139
2020-11-17,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,59,58,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,(direct),(none),(direct) / (none),Direct,New,15,15,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,(direct),(none),(direct) / (none),Direct,Returning,4,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,<Other>,organic,<Other> / organic,Organic Search,New,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,google,organic,google / organic,Organic Search,New,18,17,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,google,organic,google / organic,Organic Search,Returning,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,5,4,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,4,4,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,<Other>,<Other>,<Other> / <Other>,Other,New,10,10,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,google,cpc,google / cpc,Paid Search,New,4,4,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,<Other>,referral,<Other> / referral,Referral,New,8,7,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,5,5,0,0,0,0.0,0.0,0.0,,0.0
2020-11-17,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,4,4,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,desktop,(direct),(none),(direct) / (none),Direct,New,465,451,5,5,6,414.0,0.010752688172043012,0.011086474501108648,69.0,0.8903225806451613
2020-11-18,desktop,(direct),(none),(direct) / (none),Direct,Returning,102,94,4,4,6,572.0,0.0392156862745098,0.0425531914893617,95.33333333333333,5.607843137254902
2020-11-18,desktop,<Other>,organic,<Other> / organic,Organic Search,New,50,50,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,desktop,<Other>,organic,<Other> / organic,Organic Search,Returning,10,10,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,desktop,google,organic,google / organic,Organic Search,New,634,611,2,2,3,107.0,0.0031545741324921135,0.0032733224222585926,35.666666666666664,0.16876971608832808
2020-11-18,desktop,google,organic,google / organic,Organic Search,Returning,99,91,1,1,2,120.0,0.010101010101010102,0.01098901098901099,60.0,1.2121212121212122
2020-11-18,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,69,68,2,2,3,87.0,0.028985507246376812,0.029411764705882353,29.0,1.2608695652173914
2020-11-18,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,106,103,3,3,4,283.0,0.02830188679245283,0.02912621359223301,70.75,2.669811320754717
2020-11-18,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,New,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,Returning,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,desktop,<Other>,<Other>,<Other> / <Other>,Other,New,275,272,1,1,2,48.0,0.0036363636363636364,0.003676470588235294,24.0,0.17454545454545456
2020-11-18,desktop,<Other>,<Other>,<Other> / <Other>,Other,Returning,34,34,1,1,2,48.0,0.029411764705882353,0.029411764705882353,24.0,1.411764705882353
2020-11-18,desktop,google,cpc,google / cpc,Paid Search,New,75,74,1,1,1,19.0,0.013333333333333334,0.013513513513513514,19.0,0.25333333333333335
2020-11-18,desktop,google,cpc,google / cpc,Paid Search,Returning,7,7,1,1,1,48.0,0.14285714285714285,0.14285714285714285,48.0,6.857142857142857
2020-11-18,desktop,<Other>,referral,<Other> / referral,Referral,New,180,179,3,3,4,704.0,0.016666666666666666,0.01675977653631285,176.0,3.911111111111111
2020-11-18,desktop,<Other>,referral,<Other> / referral,Referral,Returning,49,49,1,1,1,44.0,0.02040816326530612,0.02040816326530612,44.0,0.8979591836734694
2020-11-18,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,122,116,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,85,79,1,1,1,5.0,0.011764705882352941,0.012658227848101266,5.0,0.058823529411764705
2020-11-18,mobile,(direct),(none),(direct) / (none),Direct,New,319,311,4,4,4,148.0,0.012539184952978056,0.012861736334405145,37.0,0.46394984326018807
2020-11-18,mobile,(direct),(none),(direct) / (none),Direct,Returning,72,69,3,3,5,210.0,0.041666666666666664,0.043478260869565216,42.0,2.9166666666666665
2020-11-18,mobile,<Other>,organic,<Other> / organic,Organic Search,New,41,41,1,1,2,96.0,0.024390243902439025,0.024390243902439025,48.0,2.341463414634146
2020-11-18,mobile,<Other>,organic,<Other> / organic,Organic Search,Returning,9,9,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,mobile,google,organic,google / organic,Organic Search,New,442,428,5,5,8,331.0,0.011312217194570135,0.011682242990654205,41.375,0.748868778280543
2020-11-18,mobile,google,organic,google / organic,Organic Search,Returning,69,65,2,2,2,653.0,0.028985507246376812,0.03076923076923077,326.5,9.46376811594203
2020-11-18,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,66,65,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,60,59,2,2,3,288.0,0.03333333333333333,0.03389830508474576,96.0,4.8
2020-11-18,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,New,3,3,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,mobile,<Other>,<Other>,<Other> / <Other>,Other,New,190,187,2,2,2,21.0,0.010526315789473684,0.0106951871657754,10.5,0.11052631578947368
2020-11-18,mobile,<Other>,<Other>,<Other> / <Other>,Other,Returning,16,16,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,mobile,google,cpc,google / cpc,Paid Search,New,62,62,1,1,1,144.0,0.016129032258064516,0.016129032258064516,144.0,2.3225806451612905
2020-11-18,mobile,google,cpc,google / cpc,Paid Search,Returning,7,7,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,mobile,<Other>,referral,<Other> / referral,Referral,New,142,141,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,mobile,<Other>,referral,<Other> / referral,Referral,Returning,34,34,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,85,84,1,1,1,61.0,0.011764705882352941,0.011904761904761904,61.0,0.7176470588235294
2020-11-18,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,52,50,3,3,4,124.0,0.057692307692307696,0.06,31.0,2.3846153846153846
2020-11-18,tablet,(direct),(none),(direct) / (none),Direct,New,20,19,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,(direct),(none),(direct) / (none),Direct,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,google,organic,google / organic,Organic Search,New,26,26,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,google,organic,google / organic,Organic Search,Returning,8,8,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,7,6,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,<Other>,<Other>,<Other> / <Other>,Other,New,9,9,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,<Other>,<Other>,<Other> / <Other>,Other,Returning,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,google,cpc,google / cpc,Paid Search,New,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,google,cpc,google / cpc,Paid Search,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,<Other>,referral,<Other> / referral,Referral,New,6,6,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,<Other>,referral,<Other> / referral,Referral,Returning,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,7,6,0,0,0,0.0,0.0,0.0,,0.0
2020-11-18,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,5,4,0,0,0,0.0,0.0,0.0,,0.0
2020-11-19,desktop,(direct),(none),(direct) / (none),Direct,New,490,471,3,3,5,220.0,0.006122448979591836,0.006369426751592357,44.0,0.4489795918367347
2020-11-19,desktop,(direct),(none),(direct) / (none),Direct,Returning,108,102,1,1,2,92.0,0.009259259259259259,0.00980392156862745,46.0,0.8518518518518519
2020-11-19,desktop,<Other>,organic,<Other> / organic,Organic Search,New,63,63,1,1,2,208.0,0.015873015873015872,0.015873015873015872,104.0,3.3015873015873014
2020-11-19,desktop,<Other>,organic,<Other> / organic,Organic Search,Returning,4,4,0,0,0,0.0,0.0,0.0,,0.0
2020-11-19,desktop,google,organic,google / organic,Organic Search,New,631,611,5,5,9,593.0,0.00792393026941363,0.008183306055646482,65.88888888888889,0.9397781299524565
2020-11-19,desktop,google,organic,google / organic,Organic Search,Returning,118,111,0,0,0,0.0,0.0,0.0,,0.0
2020-11-19,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,72,70,2,2,3,88.0,0.027777777777777776,0.02857142857142857,29.333333333333332,1.2222222222222223
2020-11-19,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,Returning,117,112,1,1,2,60.0,0.008547008547008548,0.008928571428571428,30.0,0.5128205128205128
2020-11-19,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,Returning,1,1,0,0,0,0.0,0.0,0.0,,0.0
2020-11-19,desktop,<Other>,<Other>,<Other> / <Other>,Other,New,301,300,2,2,3,168.0,0.006644518272425249,0.006666666666666667,56.0,0.5581395348837209
2020-11-19,desktop,<Other>,<Other>,<Other> / <Other>,Other,Returning,28,27,1,1,2,116.0,0.03571428571428571,0.037037037037037035,58.0,4.142857142857143
2020-11-19,desktop,google,cpc,google / cpc,Paid Search,New,97,97,0,0,0,0.0,0.0,0.0,,0.0
2020-11-19,desktop,google,cpc,google / cpc,Paid Search,Returning,12,12,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
2020-11-19,desktop,<Other>,referral,<Other> / referral,Referral,New,184,174,0,0,0,0.0,0.0,0.0,,0.0
2020-11-19,desktop,<Other>,referral,<Other> / referral,Referral,Returning,58,56,4,4,7,616.0,0.06896551724137931,0.07142857142857142,88.0,10.620689655172415
2020-11-19,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,New,148,142,1,1,2,66.0,0.006756756756756757,0.007042253521126761,33.0,0.44594594594594594
2020-11-19,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,Returning,84,74,4,4,7,134.0,0.047619047619047616,0.05405405405405406,19.142857142857142,1.5952380952380953
2020-11-19,mobile,(direct),(none),(direct) / (none),Direct,New,293,284,3,3,8,1054.0,0.010238907849829351,0.01056338028169014,131.75,3.5972696245733786
2020-11-19,mobile,(direct),(none),(direct) / (none),Direct,Returning,74,68,2,2,3,48.0,0.02702702702702703,0.029411764705882353,16.0,0.6486486486486487
2020-11-19,mobile,<Other>,organic,<Other> / organic,Organic Search,New,30,30,0,0,0,0.0,0.0,0.0,,0.0
2020-11-19,mobile,<Other>,organic,<Other> / organic,Organic Search,Returning,2,2,0,0,0,0.0,0.0,0.0,,0.0
2020-11-19,mobile,google,organic,google / organic,Organic Search,New,400,392,1,1,2,40.0,0.0025,0.002551020408163265,20.0,0.1
2020-11-19,mobile,google,organic,google / organic,Organic Search,Returning,68,65,3,3,6,462.0,0.04411764705882353,0.046153846153846156,77.0,6.794117647058823
2020-11-19,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,New,52,51,2,2,4,566.0,0.038461538461538464,0.0392156862745098,141.5,10.884615384615385
